Filename,Orig_UCIQE,Orig_UIQM,CLAHE_UCIQE,CLAHE_UIQM,UCM_UCIQE,UCM_UIQM
16_img_.png,59.03453699962554,11.178519381020756,67.53121351516373,15.207868910366335,78.47446953446611,25.19410896317676
170_img_.png,51.624873528286244,7.69006829643157,65.90408807856947,12.81115844802665,77.8005966285416,19.04042609803079
171_img_.png,66.84412680398373,9.685605006217212,69.02279222922063,15.130575506334457,73.97740197823985,24.463183439111265
172_img_.png,55.78574782851196,15.601323658546137,69.57251595110273,25.10325191980262,75.31247667597704,28.222380947212216
173_img_.png,67.09950743113947,9.682775879898873,74.7496366409979,14.140534457736301,77.92209669787056,16.593324983706193
1742.png,57.34220159550695,12.476780454355795,65.34612154829216,16.430535447269435,74.62070150135222,24.456395615151003
174_img_.png,33.54938234675652,6.480958206449826,38.22107840260113,7.23163704065455,73.85809935393522,23.489221291391715
175_img_.png,46.787800845638664,7.374200690289584,61.882779630205306,9.90336154216907,76.36783406309603,24.353667154435456
176_img_.png,76.12301481125105,20.241462199597674,76.09778489959416,23.496180995684785,76.49136462429739,24.752811846376552
177_img_.png,66.59209407334609,15.162333602449818,71.76713994675181,19.25672265149646,73.70815016691313,21.46102255752013
178_img_.png,46.82335671445837,9.002197037142984,60.55254864294392,12.50770264564838,75.69279954559399,25.532685586273285
179_img_.png,58.720188488982785,11.0570753034238,68.05829634557892,17.339659131361067,73.8262347426638,26.041712023670303
17_img_.png,74.74484348034953,15.885339120388702,75.23478815995539,22.222218208043337,77.40907941888526,24.891985767497744
180_img_.png,71.49024971485974,14.529742402569989,72.02868723903107,18.807868684376622,75.72826420393422,23.362006394150864
182_img_.png,77.83724826811425,13.868214759691554,77.6309894265671,18.812193551294826,80.05711247634264,20.240742246272102
183_img_.png,55.543458474812155,11.056201395032009,64.60646286520088,15.324478261396107,75.12332301083171,25.759407117583724
184_img_.png,67.4354226395175,10.819405112694657,69.04374759704798,12.359125463869777,76.90818489657535,22.464626661981253
185_img_.png,65.57332867438276,15.713768002610298,70.80107246311165,21.947603232491286,73.70650914430064,26.082539230245814
186_img_.png,73.3461192869602,13.515063259175342,73.3641807554899,18.247176523833538,75.29001436926123,20.22855939890182
187_img_.png,54.069865636884785,11.508842930371513,63.67986370371389,14.57507579790888,76.18701114146246,23.85553121469485
188_img_.png,62.92941873022743,14.4978503766364,70.06748481934727,20.619806560452602,74.95616753281162,25.946514351238186
189_img_.png,73.39780740927921,11.125729254709546,73.89603847817986,13.3692234299771,82.59673688438731,18.57665325316398
18_img_.png,35.80983001808873,7.625150616225337,49.030921927183925,12.183778608317176,73.65198521993867,24.99338220835672
190_img_.png,55.523229629499696,13.154740775382738,68.43275375698651,20.00013901933404,73.86345102775383,25.849811835412634
191_img_.png,70.45152075374259,14.776741463658025,71.54611284273514,17.76688641654334,75.94360987894595,22.402786197661815
192_img_.png,64.08207120993421,15.513821734786063,73.41191806356018,22.84027513418544,77.05540898688112,25.000661682292357
193_img_.png,78.34329671319509,21.738901510579574,78.16078571251288,23.759706604496373,78.77432789288576,22.430561199684128
