Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
15418.png,59.808209709488104,7.1937181703155275,69.7252311297403,8.423316874841275,67.0484893874559,10.310579114934617,73.35778666902617,7.76180372230692
15426.png,66.11104269262462,13.668937704472299,71.74418038382228,14.961369823353541,70.6277691473624,15.83713007148027,75.3963849441661,15.026588958699115
154_img_.png,49.439764495393725,10.898017451989237,73.95168686753222,15.727540520905892,54.721965820081806,13.045953863277276,73.25386337344031,11.972127114976256
15544.png,72.1799618206163,12.541849337095925,74.21771174050608,16.38321793432206,74.48163341874806,11.555220047688886,74.09296466290961,13.774813839412435
155_img_.png,73.23707087461904,20.31724519799557,73.38747957017769,22.175764739775346,78.64465064492099,21.635561460531093,73.33750812039635,22.105831693872442
156_img_.png,57.81265623669821,12.422632896474177,78.07212544986677,19.356832214932194,61.95923922231039,14.565833445373952,75.7659930355926,13.902472970856461
15704.png,46.8305185005727,9.719533081232141,74.82960408153384,12.045781891039999,56.72496795433983,12.969585780246687,74.2843192980098,10.790865036169306
1573.png,80.45312877175661,20.0199756651734,77.49940194565819,14.708797051218534,87.63450578589601,21.571802844108316,80.74136783959312,21.289320515560174
157_img_.png,56.05184074163547,9.481956612855726,76.37971251562118,15.572048970117713,69.3350351877578,12.66404052132601,76.48353324955106,10.374335460172013
158_img_.png,58.70986513227137,12.294361075969588,77.80553044015778,18.86276403239854,65.61354601958423,14.370613936899108,75.5683506129389,13.872148066190345
159_img_.png,54.30899654054897,10.110132529081229,74.2460551837641,16.171695732175017,64.53344134871472,12.985683266209238,74.14724543606013,11.15446224970657
15_img_.png,75.94245146997919,16.21142798393393,74.78390198881398,19.05050595301413,85.89101354728119,24.37789458325914,76.4567902291582,17.859638729065544
160_img_.png,42.25143155404239,11.085388660858591,71.54430720533536,15.239544118701325,71.37600550950414,17.75727175220246,71.72005124682236,11.611006561090623
161_img_.png,70.96595721019655,14.70809471690655,78.42961322369025,19.059424904781288,76.96755511226456,17.4105869715178,76.53198755678648,16.89214755921335
162_img_.png,69.48401848502861,17.225744933828725,74.29675600071188,20.0220269153308,74.43222846080904,18.482601466823276,73.31809237834467,19.22636617758585
163_img_.png,66.3960320036541,17.27031784562651,77.5833364985777,21.00062782234118,75.97297916364799,19.839905484104563,76.41587480022875,19.87589804310282
164_img_.png,55.228539487882415,11.86759029103547,76.23386300446384,17.379150575242544,61.42162599216385,14.811710669785713,75.99529016778625,13.062102572439024
165_img_.png,60.28072496183895,11.250833734484925,76.33121062955945,17.009812992343257,73.27095152147173,16.523497819596052,76.3998688141172,12.422645087624861
1660.png,51.957285929293256,13.50371173945928,66.80288770842911,13.476737502010625,76.05581105184156,22.942557495476805,59.548392518268074,14.838294267457682
166_img_.png,68.4298117629298,15.270763226167118,73.58073860683041,16.642849970740738,76.31279667205392,20.161720199181794,73.69392710665355,16.483462781650108
168_img_.png,51.8835494032515,7.401404504539744,73.28585506274983,6.9276669218092914,79.75668512341821,23.16591737684389,72.58666867125578,8.259716364537686
169_img_.png,49.6814720489982,16.11993236463567,73.03452843415612,21.828801664250474,73.7229718843298,19.569524524026658,73.1266115764944,18.418451618551327
16_img_.png,59.03453699962554,11.178519381020756,75.34367066070821,15.74453142006471,68.93288283297849,11.687111154605633,75.25931043102509,12.314320546005806
