Filename,Orig_UCIQE,Orig_UIQM,SSR_UCIQE,SSR_UIQM,MSR_UCIQE,MSR_UIQM,MSRCR_UCIQE,MSRCR_UIQM
11_img_.png,78.25805959568541,14.74082596447163,57.51853646920529,6.516860639157551,56.822560920634594,7.364856397861573,59.04565781838113,6.048379812658374
120_img_.png,46.784222506914354,9.308913589846494,64.24750563880174,7.794378201595205,65.20376146615736,10.23613194054482,65.38329296888791,10.111531825151959
121_img_.png,71.85255905738198,19.863574208868336,42.25136644633674,5.93373792178486,54.35308198074143,9.103403810118213,67.18098067182301,8.814062269127326
1225.png,77.54696015852852,17.160333083243547,50.1258275806086,6.793596273801596,63.89733255228915,9.627100404835689,67.38677282921738,9.849031122494653
12290.png,67.80921065087806,11.769706011783747,64.30576295638288,5.9117725971901764,65.92137151705613,9.276732126629724,69.43066038404129,9.593277499465081
12299.png,71.70886685374259,13.399640466486348,59.12779912517624,6.2688217922134495,64.50017743057779,10.16272478132495,68.31689468490916,10.584180563391744
122_img_.png,48.00411023266628,8.937294581562961,69.02265530982423,8.69129324509401,68.39196220538808,10.708734277059147,68.05327060872536,10.66047275728491
12324.png,72.30823319771983,15.43879265631053,69.96886380220309,4.917003864950523,71.13031302241626,7.652367704308482,70.63416959661738,7.310249646052155
12336.png,74.02804757955539,11.969340371787986,51.50574983535532,4.389888097261786,54.538185165136724,6.204798640908132,70.42503139038551,7.499758518877955
12348.png,67.32975180395566,12.415252520360768,67.6626235283145,5.096093532356713,68.02746169259287,7.888202913996207,68.30115971103803,7.914807089407139
123_img_.png,48.468796723470376,12.09452103341799,67.7131545575592,10.620974881603411,64.5052602845806,12.858294901878526,66.22133002358655,13.008980123553293
12422.png,57.11331173619486,11.99430455879141,41.93244763212438,4.815818845125931,40.65357849257787,6.741178861244273,57.87819345599752,9.558205146679935
12433.png,70.76978874731171,17.656237507558945,36.95850752521603,4.2416141762285395,37.5458243547387,5.645316346584792,65.62507848619198,8.237645576607296
12445.png,70.84209432072002,15.99224536968029,33.221618085868116,4.393289505950749,35.06249204625999,5.8716492412710695,65.65447994916325,9.886964226216682
124_img_.png,48.512847993948945,8.158281565331096,62.91296150619666,7.939870227611818,64.65056453762182,9.639302180157511,65.4973860789964,9.70275998766591
125_img_.png,52.63984456637907,12.943155024051107,69.17260579637097,12.063853954739798,69.1381655036424,14.520121053874853,69.71507537618803,14.50664344906939
12900.png,72.49246050704062,12.789157178942055,66.6288288990893,4.28309279059874,67.50645144464836,5.419420637044141,67.82852742604418,5.333707134824852
129_img_.png,54.66955152281518,10.445621312471639,43.34891277154415,8.563728193563337,44.39832635435151,9.402790773812548,39.358169764302204,6.41381222726516
130_img_.png,54.21327305130444,9.991489282346661,68.60122198408973,10.13732029233728,70.51395595509541,11.932187341409435,69.04991457387999,11.654988905757037
131_img_.png,48.301013757594234,8.56823607908619,61.580835506600636,6.934185051476662,63.289559949996296,8.455757572966075,63.7296290506167,8.389731950705364
133_img_.png,52.01152549917503,9.906452032405785,69.56882036304242,9.163834558068315,69.92018035056833,11.131809200617381,69.90726807871847,11.141552725648335
135_img_.png,46.62554957546301,8.76766144710426,47.040526922462774,6.080627193115841,44.68003391929056,6.789010492699786,53.777122663204146,7.478456200225662
136_img_.png,66.94811566030945,7.98686128240567,34.37101944806723,3.9401115804659197,34.79339959829331,4.884319118722002,56.96397275027194,6.8110701909756255
137_img_.png,49.05913284387473,11.07850726721195,62.915369632251576,8.657615235137007,68.18221938285505,11.274778817845624,69.04485413821106,11.404484452925724
138_img_.png,45.12500922152585,7.493755711879453,52.75173597146582,5.710938247841437,52.75158424563706,6.668378021220305,56.696789739258676,6.907321656959724
139_img_.png,53.67882080323127,9.993179019902211,31.941784843534272,6.381057176343713,38.14243840051049,6.926808399282407,39.36355836116364,4.848691032204949
13_img_.png,51.99643559886128,8.950933545754761,25.334476286632913,3.6440818087955558,23.9706255629464,4.157635266658511,46.22977256915342,6.097678884473911
1407.png,75.71806826068493,15.286322951205557,40.12394194073637,4.75372351059791,42.03608204159184,6.3362787875472435,65.4339510056919,9.515464571389392
140_img_.png,71.03893518537618,13.291563920567484,34.24585551520719,3.673612670778449,34.46896442605774,4.74182219781364,59.585095107320335,7.070399216217224
141_img_.png,52.45121021123365,11.656891086966436,55.14997773832461,8.299241234836437,59.3346270237578,11.041403838071595,65.82098695111557,11.642110126307523
142_img_.png,49.5623325455572,10.324430688996765,28.84435287847636,5.893220521398236,34.82049154391983,6.983643597490891,41.56201483632526,5.575404666474705
143_img_.png,55.47892082739472,9.219203691813343,21.04110482854397,3.375884378266737,21.082337920370502,3.593672909131092,36.48511487782137,4.842790184036556
