Filename,Orig_UCIQE,Orig_UIQM,MSF_UCIQE,MSF_UIQM,LAF_UCIQE,LAF_UIQM
124_img_.png,48.512847993948945,8.158281565331096,56.7695376657736,15.032536762865664,62.528059488691426,10.114057837806616
125_img_.png,52.63984456637907,12.943155024051107,58.96676638551758,22.363576666305324,65.0363977367675,16.122205001783065
12900.png,72.49246050704062,12.789157178942055,73.1244207135519,17.831757573719333,71.69312155727945,13.942299217873112
129_img_.png,54.66955152281518,10.445621312471639,63.426141156506894,19.55223792148586,62.15439528344521,14.419699097633753
130_img_.png,54.21327305130444,9.991489282346661,60.312509431610664,17.906668028050692,63.99302830478141,12.43020342003053
131_img_.png,48.301013757594234,8.56823607908619,52.28904129661134,13.278679614543249,58.90874542825182,9.524954063330005
133_img_.png,52.01152549917503,9.906452032405785,55.72954015996673,17.693525964335638,62.14122391738232,11.801013787702507
135_img_.png,46.62554957546301,8.76766144710426,51.715866579412605,14.213296334485522,58.31031377960556,10.0232457209127
136_img_.png,66.94811566030945,7.98686128240567,68.77476441531445,13.560002045695855,66.78697509738936,9.85768841920577
137_img_.png,49.05913284387473,11.07850726721195,51.35736371945807,17.56401925585266,59.38232246556742,12.785451586580175
138_img_.png,45.12500922152585,7.493755711879453,51.52746198962514,11.762416898912313,56.466074025159216,8.44575736715333
139_img_.png,53.67882080323127,9.993179019902211,65.61014707128524,14.849782401899075,59.65584226220143,12.681793835574098
13_img_.png,51.99643559886128,8.950933545754761,57.682477701917286,16.415412282861553,58.31777326683603,10.899234050896514
1407.png,75.71806826068493,15.286322951205557,77.29704632288971,21.83936222677459,75.63237022729133,16.275744998887
140_img_.png,71.03893518537618,13.291563920567484,70.94006868881414,19.17656358378633,68.20995647166221,14.645785469050955
141_img_.png,52.45121021123365,11.656891086966436,57.86838890799166,18.76326193337845,60.10849107793121,13.367116345387158
142_img_.png,49.5623325455572,10.324430688996765,59.77095901179201,14.322891496234295,50.640725301017056,13.24619612668309
143_img_.png,55.47892082739472,9.219203691813343,58.95095544309399,12.929257789483655,62.57707762616869,10.561419794689558
144_img_.png,51.42814950817052,10.419709477828516,58.88788413284667,17.85183406569569,61.10607114048492,12.02201021832142
145_img_.png,59.63118671232888,10.42707170150328,64.26165670150134,17.070541550739414,61.875224578595095,12.07748101218928
146_img_.png,46.766016198713835,10.383880022493683,55.64058626236124,17.21314729166977,55.541382705612364,13.444662804310408
148_img_.png,50.52855429893299,10.84364817669385,56.1934560801774,18.019595051401947,59.5595828340074,12.822228958433675
1491.png,70.592073057897,12.349942537920478,74.57016678697352,18.30003096194458,72.14521703130758,13.921114054670655
